,date,city_1,country_1,city_2,country_2,working,source,lat,lng,same
288,1950-10-16,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
289,1950-10-17,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
290,1950-10-18,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
291,1950-10-19,Buenos Aires,Argentina,,,y,"Variety Vol. 180, Iss. 13,  (Dec 6, 1950): 17; Vol. 180, Iss. 10,  (Nov 15, 1950): 12",-34.6036844,-58.3815591,True
292,1950-10-20,Buenos Aires,Argentina,,,y,"SIU program, MHS Box 22 Personal Log",-34.6036844,-58.3815591,True
293,1950-10-21,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
294,1950-10-22,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
295,1950-10-23,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
296,1950-10-24,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
297,1950-10-25,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
298,1950-10-26,Buenos Aires,Argentina,,,y,SIU program,-34.6036844,-58.3815591,True
299,1950-10-27,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
300,1950-10-28,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
301,1950-10-29,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
302,1950-10-30,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
303,1950-10-31,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
304,1950-11-01,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
305,1950-11-02,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
306,1950-11-03,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
307,1950-11-04,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
308,1950-11-05,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
309,1950-11-06,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
310,1950-11-07,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
311,1950-11-08,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
312,1950-11-09,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
313,1950-11-10,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
314,1950-11-11,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
315,1950-11-12,Buenos Aires,Argentina,,,y,,-34.6036844,-58.3815591,True
316,1950-11-13,Buenos Aires,Argentina,,,y,"Variety Vol. 180, Iss. 13, (Dec 6, 1950): 17; Vol. 180, Iss. 10, (Nov 15, 1950): 12",-34.6036844,-58.3815591,True
317,1950-11-14,,,,,,,35.2109787,-101.8667601,False
318,1950-11-15,,,,,,,35.2109787,-101.8667601,False
319,1950-11-16,,,,,,,35.2109787,-101.8667601,False
320,1950-11-17,,,,,,,35.2109787,-101.8667601,False
321,1950-11-18,,,,,,,35.2109787,-101.8667601,False
322,1950-11-19,,,,,,,35.2109787,-101.8667601,False
323,1950-11-20,,,,,,,35.2109787,-101.8667601,False
324,1950-11-21,,,,,,,35.2109787,-101.8667601,False
325,1950-11-22,,,,,,,35.2109787,-101.8667601,False
326,1950-11-23,,,Santiago,Chile,n,"El Mercurio [Santiago de Chile] 23 Nov. 1950 p 47 ""La extraña fascinación de los rituales negros nos trae Katherine Dunham""",36.0545737,-95.923037,False
327,1950-11-24,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 24 Nov. 1950 p 44 ""Mañana debuts en el Municipal Katherine Dunham y su Compañia""",-33.4488897,-70.6692655,False
328,1950-11-25,Santiago,Chile,,,y,"Das; El Mercurio [Santiago de Chile] 6 Nov. 1950 p 55 ""Katherine Dunham viene al Municipal con su brillante espectáculo""; El Mercurio [Santiago de Chile] 7 Nov. 1950 p 43 ""Katherine Dunham y su brillante espectáculo al Municipal, debutando el sábado 25""; El Mercurio [Santiago de Chile] 25 Nov. 1950 p 52 advert and p 52 ""Tarde y noche se presenta hoy en el Municipal Katherine Dunham""; El Mercurio [Santiago de Chile] 26 Nov. 1950 p 43 ""Debut de Katherine Dunham""",-33.4488897,-70.6692655,True
329,1950-11-26,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 26 Nov. 1950 p 43 advertisement,-33.4488897,-70.6692655,True
330,1950-11-27,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 27 Nov. 1950 p 50 advertisement and p 49 ""Exito de Katherine Dunham en el Municipal""",-33.4488897,-70.6692655,True
331,1950-11-28,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 28 Nov. 1950 p 43 advertisement and p 41 ""Nuevo espectáculo ofrece hoy Katherine Dunham y su Compañia""",-33.4488897,-70.6692655,True
332,1950-11-29,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 29 Nov. 1950 p 46 advertisement and p 45 ""Katherine Dunham ofrece hoy en el Municipal brillante programa""",-33.4488897,-70.6692655,True
333,1950-11-30,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 30 Nov. 1950 p 49 advertisement and p 49 ""Digno y brillante espectáculo de Katherine Dunham en el Municipal""",-33.4488897,-70.6692655,True
334,1950-12-01,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 1 Dec. 1950 p 44 advertisement,-33.4488897,-70.6692655,True
335,1950-12-02,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 2 Dec. 1950 p 47 advertisement,-33.4488897,-70.6692655,True
336,1950-12-03,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 3 Dec. 1950 p 49 advertisement and p 49 ""Atrayentes funciones ofrece hoy Katherine Dunham en el Municipal""",-33.4488897,-70.6692655,True
337,1950-12-04,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 4 Dec. 1950 p 49 advertisement and p 49 ""Soberbio espectáculo ofrece hoy Katherine Dunham""",-33.4488897,-70.6692655,True
338,1950-12-05,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 4 Dec. 1950 p 49 advertisement and p 49 ""Soberbio espectáculo ofrece hoy Katherine Dunham""",-33.4488897,-70.6692655,True
339,1950-12-06,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 6 Dec. 1950 p 45 advertisement ,-33.4488897,-70.6692655,True
340,1950-12-07,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 7 Dec. 1950 p 45 advertisement and p 45 ""Hoy pargrama extraordinaio y el sábado dos estrenos nos ofrece Katherine Dunham""",-33.4488897,-70.6692655,True
341,1950-12-08,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 7 Dec. 1950 p 45 advertisement,-33.4488897,-70.6692655,True
342,1950-12-09,Santiago,Chile,,,y,"El Mercurio [Santiago de Chile] 8 Dec. 1950 p 57 advertisement and p 57 and ""Katherine Dunham ofrece mañana dos estrenos absolutos""; El Mercurio [Santiago de Chile] 9 Dec. 1950 p 37 advertisement and p 39 ""Dos estrenos absolutos nos ofrece hoy Katherine Dunham""",-33.4488897,-70.6692655,True
343,1950-12-10,Santiago,Chile,,,y,El Mercurio [Santiago de Chile] 10 Dec. 1950 p 39 (advert),-33.4488897,-70.6692655,True
344,1950-12-11,Santiago,Chile,Buenos Aires,Argentina,n,,-33.4488897,-70.6692655,True
345,1950-12-12,Buenos Aires,Argentina,Mar del Plata,Argentina,n,,-34.6036844,-58.3815591,False
346,1950-12-13,Mar del Plata,Argentina,,,n,,-38.0054771,-57.5426106,False
347,1950-12-14,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
348,1950-12-15,Mar del Plata,Argentina,,,y,SIU program,-38.0054771,-57.5426106,True
349,1950-12-16,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
350,1950-12-17,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
351,1950-12-18,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
352,1950-12-19,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
353,1950-12-20,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
354,1950-12-21,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
355,1950-12-22,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
356,1950-12-23,Mar del Plata,Argentina,,,y,SIU program,-38.0054771,-57.5426106,True
357,1950-12-24,Mar del Plata,Argentina,,,y,SIU Box 39 folder 4,-38.0054771,-57.5426106,True
358,1950-12-25,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
359,1950-12-26,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
360,1950-12-27,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
361,1950-12-28,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
362,1950-12-29,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
363,1950-12-30,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
364,1950-12-31,Mar del Plata,Argentina,,,y,,-38.0054771,-57.5426106,True
365,1951-01-01,Mar del Plata,Argentina,,,y,SIU Box 39 folder 4,-38.0054771,-57.5426106,True
366,1951-01-02,Mar del Plata,Argentina,,,n,,-38.0054771,-57.5426106,True
367,1951-01-03,Mar del Plata,Argentina,,,n,SIU Box 95 folder 3,-38.0054771,-57.5426106,True
368,1951-01-04,Buenos Aires,Argentina,,,n,SIU Box 95 folder 3,-34.6036844,-58.3815591,False
369,1951-01-05,Buenos Aires,Argentina,Lima,Peru,n,MHS Box 22 Personal Log; SIU Box 95 folder 3,-34.6036844,-58.3815591,True
370,1951-01-06,Lima,Peru,,,n,MHS Box 22 Personal Log; SIU Box 15 folder 7; SIU Box 95 folder 3,-12.0463731,-77.042754,False
371,1951-01-07,Lima,Peru,,,n,MHS Box 22 Personal Log; SIU Box 15 folder 7,-12.0463731,-77.042754,True
372,1951-01-08,Lima,Peru,,,n,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
373,1951-01-09,Lima,Peru,,,n,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
374,1951-01-10,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
375,1951-01-11,Lima,Peru,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 4; SIU Box 95 folder 3,-12.0463731,-77.042754,True
376,1951-01-12,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
377,1951-01-13,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
378,1951-01-14,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
379,1951-01-15,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
380,1951-01-16,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
381,1951-01-17,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
382,1951-01-18,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
383,1951-01-19,Lima,Peru,,,y,MHS Box 22 Personal Log,,,True
384,1951-01-20,Lima,Peru,,,y,MHS Box 22 Personal Log; NYT,-12.0463731,-77.042754,True
385,1951-01-21,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
386,1951-01-22,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
387,1951-01-23,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
388,1951-01-24,Lima,Peru,,,y,MHS Box 22 Personal Log,-12.0463731,-77.042754,True
389,1951-01-25,Lima,Peru,,,y,SIU program,-12.0463731,-77.042754,True
390,1951-01-26,Lima,Peru,,,y,MHS Box 22 Personal Log; SIU Box 95 folder 3,-12.0463731,-77.042754,True
391,1951-01-27,Lima,Peru,,,y,SIU program,-12.0463731,-77.042754,True
392,1951-01-28,Lima,Peru,,,y,MHS Box 22 Personal Log; SIU Box 15 folder 7,-12.0463731,-77.042754,True
393,1951-01-29,Lima,Peru,Quito,Ecuador,n,MHS Box 22 Personal Log; SIU Box 15 folder 7; SIU Box 95 folder 3,-12.0463731,-77.042754,True
394,1951-01-30,Quito,Ecuador,,,y,MHS Box 22 Personal Log; SIU Box 15 folder 7,-0.1806532,-78.4678382,False
395,1951-01-31,Quito,Ecuador,,,y,MHS Box 22 Personal Log,-0.1806532,-78.4678382,True
396,1951-02-01,Quito,Ecuador,,,y,MHS Box 22 Personal Log,-0.1806532,-78.4678382,True
397,1951-02-02,Quito,Ecuador,Cali,Colombia,n,MHS Box 22 Personal Log,-0.1806532,-78.4678382,True
398,1951-02-03,Cali,Colombia,,,y,,3.4516467,-76.5319854,False
399,1951-02-04,Cali,Colombia,Bogota,Colombia,n,,3.4516467,-76.5319854,True
400,1951-02-05,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,False
401,1951-02-06,Bogota,Colombia,,,y,SIU Box 15 folder 7; Box 39 folder 4,4.710988599999999,-74.072092,True
402,1951-02-07,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
403,1951-02-08,Bogota,Colombia,,,y,,4.710988599999999,-74.072092,True
404,1951-02-09,Bogota,Colombia,,,y,,4.710988599999999,-74.072092,True
405,1951-02-10,Bogota,Colombia,,,y,,4.710988599999999,-74.072092,True
406,1951-02-11,Bogota,Colombia,,,y,SIU Box 95 folder 3,4.710988599999999,-74.072092,True
407,1951-02-12,Bogota,Colombia,,,y,,4.710988599999999,-74.072092,True
408,1951-02-13,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
409,1951-02-14,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
410,1951-02-15,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
411,1951-02-16,Bogota,Colombia,,,y,SIU Box 15 folder 7; SIU Box 95 folder 3,4.710988599999999,-74.072092,True
412,1951-02-17,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
413,1951-02-18,Bogota,Colombia,,,y,SIU Box 15 folder 7,4.710988599999999,-74.072092,True
414,1951-02-19,Bogota,Colombia,Medellin,Colombia,n,SIU Box 15 folder 7; SIU Box 95 folder 3,4.710988599999999,-74.072092,True
415,1951-02-20,Medellin,Colombia,,,y,SIU Box 95 folder 3,6.244203,-75.5812119,False
416,1951-02-21,Medellin,Colombia,Barranquilla,Colombia,n,SIU Box 39 folder 4; SIU Box 95 folder 3,6.244203,-75.5812119,True
417,1951-02-22,Barranquilla,Colombia,,,y,SIU program; MHS Box 22 Personal Log; SIU Box 95 folder 3,11.0041072,-74.80698129999999,False
418,1951-02-23,Barranquilla,Colombia,,,y,SIU program; MHS Box 22 Personal Log; SIU Box 95 folder 3,11.0041072,-74.80698129999999,True
419,1951-02-24,Barranquilla,Colombia,Cartagena,Colombia,y,MHS Box 22 Personal Log,11.0041072,-74.80698129999999,True
420,1951-02-25,Cartagena,Colombia,Barranquilla,Colombia,n,MHS Box 22 Personal Log,10.3910485,-75.4794257,False
421,1951-02-26,Barranquilla,Colombia,,,n,MHS Box 22 Personal Log,11.0041072,-74.80698129999999,False
422,1951-02-27,Barranquilla,Colombia,,,n,MHS Box 22 Personal Log,11.0041072,-74.80698129999999,True
423,1951-02-28,Barranquilla,Colombia,Caracas,Venezuela,n,MHS Box 22 Personal Log,11.0041072,-74.80698129999999,True
424,1951-03-01,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,False
425,1951-03-02,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
426,1951-03-03,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
427,1951-03-04,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
428,1951-03-05,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
429,1951-03-06,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
430,1951-03-07,Caracas,Venezuela,,,y,MHS Box 22 Personal Log,10.4805937,-66.90360629999999,True
431,1951-03-08,Caracas,Venezuela,,,y,MHS Box 22 Personal Log,10.4805937,-66.90360629999999,True
432,1951-03-09,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
433,1951-03-10,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
434,1951-03-11,Caracas,Venezuela,,,y,"SIU program, MHS Box 22 Personal Log",10.4805937,-66.90360629999999,True
435,1951-03-12,Caracas,Venezuela,Kingston,Jamaica,n,,10.4805937,-66.90360629999999,True
436,1951-03-13,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,False
437,1951-03-14,Kingston,Jamaica,Petion-Ville,Haiti,n,,18.0178743,-76.8099041,True
438,1951-03-15,Petion-Ville,Haiti,,,y,,18.5138139,-72.2881907,False
439,1951-03-16,Petion-Ville,Haiti,,,y,SIU Box 39 folder 4,18.5138139,-72.2881907,True
440,1951-03-17,Petion-Ville,Haiti,,,y,SIU Box 39 folder 4,18.5138139,-72.2881907,True
441,1951-03-18,Petion-Ville,Haiti,,,y,SIU Box 39 folder 4,18.5138139,-72.2881907,True
442,1951-03-19,Petion-Ville,Haiti,Kingston,Jamaica,n,SIU Box 39 folder 4,18.5138139,-72.2881907,True
443,1951-03-20,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,False
444,1951-03-21,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
445,1951-03-22,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
446,1951-03-23,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
447,1951-03-24,Kingston,Jamaica,,,n,SIU Box 16 folder 7,18.0178743,-76.8099041,True
448,1951-03-25,Kingston,Jamaica,,,n,SIU Box 16 folder 7; Box 39 folder 4,18.0178743,-76.8099041,True
449,1951-03-26,Kingston,Jamaica,,,n,SIU Box 16 folder 7; Box 39 folder 4,18.0178743,-76.8099041,True
450,1951-03-27,Kingston,Jamaica,,,n,SIU Box 16 folder 7; Box 39 folder 4,18.0178743,-76.8099041,True
451,1951-03-28,Kingston,Jamaica,,,n,SIU Box 16 folder 7; Box 39 folder 4,18.0178743,-76.8099041,True
452,1951-03-29,Kingston,Jamaica,,,y,"SIU program, MHS Box 22 Personal Log",18.0178743,-76.8099041,True
453,1951-03-30,Kingston,Jamaica,,,y,SIU Box 39 folder 4,18.0178743,-76.8099041,True
454,1951-03-31,Kingston,Jamaica,,,n,SIU Box 39 folder 4; NYT,18.0178743,-76.8099041,True
455,1951-04-01,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
456,1951-04-02,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
457,1951-04-03,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
458,1951-04-04,Kingston,Jamaica,,,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
459,1951-04-05,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
460,1951-04-06,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
461,1951-04-07,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
462,1951-04-08,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
463,1951-04-09,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
464,1951-04-10,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
465,1951-04-11,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
466,1951-04-12,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
467,1951-04-13,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
468,1951-04-14,Kingston,Jamaica,,,n,,18.0178743,-76.8099041,True
469,1951-04-15,Kingston,Jamaica,Port au Prince,Haiti,n,SIU Box 39 folder 4,18.0178743,-76.8099041,True
470,1951-04-16,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,False
471,1951-04-17,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
472,1951-04-18,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
473,1951-04-19,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
474,1951-04-20,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
475,1951-04-21,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
476,1951-04-22,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
477,1951-04-23,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
478,1951-04-24,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
479,1951-04-25,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
480,1951-04-26,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
481,1951-04-27,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
482,1951-04-28,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
483,1951-04-29,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
484,1951-04-30,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
485,1951-05-01,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
486,1951-05-02,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
487,1951-05-03,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
488,1951-05-04,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
489,1951-05-05,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
490,1951-05-06,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
491,1951-05-07,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
492,1951-05-08,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
493,1951-05-09,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
494,1951-05-10,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
495,1951-05-11,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
496,1951-05-12,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
497,1951-05-13,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
498,1951-05-14,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
499,1951-05-15,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
500,1951-05-16,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
501,1951-05-17,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
502,1951-05-18,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
503,1951-05-19,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
504,1951-05-20,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
505,1951-05-21,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
506,1951-05-22,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
507,1951-05-23,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
508,1951-05-24,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
509,1951-05-25,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
510,1951-05-26,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
511,1951-05-27,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
512,1951-05-28,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
513,1951-05-29,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
514,1951-05-30,Port au Prince,Haiti,,,n,SIU Box 15 folder 7,18.594395,-72.3074326,True
515,1951-05-31,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
516,1951-06-01,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
517,1951-06-02,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
518,1951-06-03,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
519,1951-06-04,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
520,1951-06-05,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
521,1951-06-06,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
522,1951-06-07,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
523,1951-06-08,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
524,1951-06-09,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
525,1951-06-10,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
526,1951-06-11,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
527,1951-06-12,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
528,1951-06-13,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
529,1951-06-14,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
530,1951-06-15,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
531,1951-06-16,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
532,1951-06-17,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
533,1951-06-18,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
534,1951-06-19,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
535,1951-06-20,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
536,1951-06-21,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
537,1951-06-22,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
538,1951-06-23,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
539,1951-06-24,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
540,1951-06-25,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
541,1951-06-26,Port au Prince,Haiti,,,n,,,,True
542,1951-06-27,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
543,1951-06-28,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
544,1951-06-29,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
545,1951-06-30,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
546,1951-07-01,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
547,1951-07-02,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
548,1951-07-03,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
549,1951-07-04,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
550,1951-07-05,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
551,1951-07-06,Port au Prince,Haiti,,,n,,18.594395,-72.3074326,True
552,1951-07-07,Port-au-Prince,Haiti,,,y,"SIU program, MHS Box 22 Personal Log",18.594395,-72.3074326,False
553,1951-07-08,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
554,1951-07-09,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
555,1951-07-10,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
556,1951-07-11,Port-au-Prince,Haiti,,,y,SIU Box 15 folder 8,18.594395,-72.3074326,True
557,1951-07-12,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
